	item	RT	ACC	literate	number	list	pp	subject
4	C6.jpg	14.00031120811218	0.0	y	19	b	y_19	47
5	C10.jpg	19.78002813840067	0.0	y	19	b	y_19	47
6	D8.jpg	14.181067200692267	0.0	y	19	b	y_19	47
7	E2.jpg	13.564690765304475	0.0	y	19	b	y_19	47
8	E4.jpg	18.869086741966385	0.0	y	19	b	y_19	47
9	E9.jpg	15.407291589845045	0.0	y	19	b	y_19	47
1	A11.jpg	24.95233815354732	0.0	n	15	a	n_15	48
2	B12.jpg	19.25699873814665	0.0	n	15	a	n_15	48
3	C4.jpg	13.794817007201345	0.0	n	15	a	n_15	48
4	C12.jpg	16.72789145968636	0.0	n	15	a	n_15	48
5	D7.jpg	6.543348291314032	0.0	n	15	a	n_15	48
6	D12.jpg	10.291416005013161	0.0	n	15	a	n_15	48
7	E1.jpg	6.11424619965328	0.0	n	15	a	n_15	48
8	E5.jpg	7.377184636367018	0.0	n	15	a	n_15	48
9	E7.jpg	6.597853879688046	0.0	n	15	a	n_15	48
1	A10.jpg	9.122677183990163	0.0	n	15	b	n_15	48
2	B4.jpg	7.0246879611877375	1.0	n	15	b	n_15	48
3	B9.jpg	9.170962662319651	0.0	n	15	b	n_15	48
4	C6.jpg	7.397026584789272	1.0	n	15	b	n_15	48
5	C10.jpg	10.52930421484416	0.0	n	15	b	n_15	48
6	D8.jpg	9.520549865832436	0.0	n	15	b	n_15	48
7	E2.jpg	13.259361974745845	0.0	n	15	b	n_15	48
8	E4.jpg	9.1403641783254	0.0	n	15	b	n_15	48
9	E9.jpg	8.932830105495668	0.0	n	15	b	n_15	48
1	A11.jpg	29.406095739482225	0.0	y	20	a	y_20	49
2	B12.jpg	34.35570879909483	0.0	y	20	a	y_20	49
3	C4.jpg	17.954501580746182	1.0	y	20	a	y_20	49
4	C12.jpg	23.773550523498674	0.0	y	20	a	y_20	49
5	D7.jpg	28.383893570930013	0.0	y	20	a	y_20	49
6	D12.jpg	28.162521851251768	0.0	y	20	a	y_20	49
7	E1.jpg	6.7535081541536774	0.0	y	20	a	y_20	49
8	E5.jpg	12.961249231103466	0.0	y	20	a	y_20	49
9	E7.jpg	17.12344609943557	0.0	y	20	a	y_20	49
1	A10.jpg	26.802557883023837	1.0	y	20	b	y_20	49
2	B4.jpg	11.958184180220089	1.0	y	20	b	y_20	49
3	B9.jpg	5.9422588014858775	1.0	y	20	b	y_20	49
4	C6.jpg	8.34981412759953	1.0	y	20	b	y_20	49
5	C10.jpg	16.457289058935206	1.0	y	20	b	y_20	49
6	D8.jpg	17.01674756120974	1.0	y	20	b	y_20	49
7	E2.jpg	15.690943269004492	0.0	y	20	b	y_20	49
8	E4.jpg	14.912570274517748	0.0	y	20	b	y_20	49
9	E9.jpg	25.845444687663985	0.0	y	20	b	y_20	49
1	A11.jpg	11.776141877331609	0.0	n	16	a	n_16	50
2	B12.jpg	7.451451117625767	0.0	n	16	a	n_16	50
3	C4.jpg	13.153437322465837	0.0	n	16	a	n_16	50
4	C12.jpg	7.9755221405757775	1.0	n	16	a	n_16	50
5	D7.jpg	7.993494263362662	0.0	n	16	a	n_16	50
6	D12.jpg	9.242154012728859	0.0	n	16	a	n_16	50
7	E1.jpg	7.702487051335992	0.0	n	16	a	n_16	50
8	E5.jpg	10.516166076806256	0.0	n	16	a	n_16	50
9	E7.jpg	8.14453392505675	0.0	n	16	a	n_16	50
1	A10.jpg	10.110781895938999	0.0	n	16	b	n_16	50
2	B4.jpg	10.260306051246516	1.0	n	16	b	n_16	50
3	B9.jpg	7.283332428351059	0.0	n	16	b	n_16	50
4	C6.jpg	8.465082570784944	0.0	n	16	b	n_16	50
5	C10.jpg	8.180338776459394	0.0	n	16	b	n_16	50
6	D8.jpg	8.328083630018227	0.0	n	16	b	n_16	50
7	E2.jpg	6.376469210503273	0.0	n	16	b	n_16	50
8	E4.jpg	4.535070195499428	0.0	n	16	b	n_16	50
9	E9.jpg	7.004642150041037	0.0	n	16	b	n_16	50
1	A11.jpg	40.08831912641653	0.0	y	21	a	y_21	51
2	B12.jpg	51.32159378429151	0.0	y	21	a	y_21	51
3	C4.jpg	17.05433152930618	1.0	y	21	a	y_21	51
4	C12.jpg	7.733316395252586	0.0	y	21	a	y_21	51
5	D7.jpg	10.849879164215055	1.0	y	21	a	y_21	51
6	D12.jpg	12.12607808050234	0.0	y	21	a	y_21	51
7	E1.jpg	5.793246000910585	0.0	y	21	a	y_21	51
8	E5.jpg	10.843489698567284	0.0	y	21	a	y_21	51
9	E7.jpg	8.667994563606044	0.0	y	21	a	y_21	51
1	A10.jpg	17.308881308625132	1.0	y	21	b	y_21	51
2	B4.jpg	5.5853979152389	1.0	y	21	b	y_21	51
3	B9.jpg	43.1699213716438	0.0	y	21	b	y_21	51
4	C6.jpg	12.097741643204243	0.0	y	21	b	y_21	51
5	C10.jpg	7.4773013503463535	0.0	y	21	b	y_21	51
6	D8.jpg	9.129599823650095	1.0	y	21	b	y_21	51
7	E2.jpg	7.970609997843893	0.0	y	21	b	y_21	51
8	E4.jpg	5.581484327007273	0.0	y	21	b	y_21	51
9	E9.jpg	14.581247680131128	0.0	y	21	b	y_21	51
1	A11.jpg	29.91304564529128	0.0	low	15	a	low_15	52
2	B12.jpg	12.49678338544436	0.0	low	15	a	low_15	52
3	C4.jpg	14.508285882393466	0.0	low	15	a	low_15	52
4	C12.jpg	13.732306999074352	1.0	low	15	a	low_15	52
5	D7.jpg	9.301247826009783	0.0	low	15	a	low_15	52
6	D12.jpg	9.514313894251243	0.0	low	15	a	low_15	52
7	E1.jpg	8.230771225684293	0.0	low	15	a	low_15	52
8	E5.jpg	14.921149179919665	0.0	low	15	a	low_15	52
9	E7.jpg	9.449640815426392	0.0	low	15	a	low_15	52
1	A10.jpg	39.71782534488011	0.0	low	15	b	low_15	52
2	B4.jpg	6.0224737540793285	1.0	low	15	b	low_15	52
3	B9.jpg	6.783876972800499	0.0	low	15	b	low_15	52
4	C6.jpg	4.863184472722423	0.0	low	15	b	low_15	52
5	C10.jpg	11.887503180954807	1.0	low	15	b	low_15	52
6	D8.jpg	5.497556945179894	0.0	low	15	b	low_15	52
7	E2.jpg	18.660549507012547	1.0	low	15	b	low_15	52
8	E4.jpg	12.572630330025275	0.0	low	15	b	low_15	52
9	E9.jpg	20.57321586895523	0.0	low	15	b	low_15	52
1	A11.jpg	27.254720154046478	0.0	n	17	a	n_17	53
2	B12.jpg	19.18301765686556	0.0	n	17	a	n_17	53
3	C4.jpg	13.367493279499286	0.0	n	17	a	n_17	53
4	C12.jpg	8.230299835239746	0.0	n	17	a	n_17	53
5	D7.jpg	5.274291662851283	0.0	n	17	a	n_17	53
6	D12.jpg	9.061579400782648	0.0	n	17	a	n_17	53
7	E1.jpg	4.367199092965166	0.0	n	17	a	n_17	53
8	E5.jpg	4.549965110935773	0.0	n	17	a	n_17	53
9	E7.jpg	3.0015013238389656	0.0	n	17	a	n_17	53
1	A10.jpg	8.587193889997254	1.0	n	17	b	n_17	53
2	B4.jpg	2.9999675827511965	0.0	n	17	b	n_17	53
3	B9.jpg	2.414094290431421	0.0	n	17	b	n_17	53
4	C6.jpg	4.461294615251064	1.0	n	17	b	n_17	53
5	C10.jpg	4.660832507368468	0.0	n	17	b	n_17	53
6	D8.jpg	2.426089077737742	0.0	n	17	b	n_17	53
7	E2.jpg	3.39483722894056	0.0	n	17	b	n_17	53
8	E4.jpg	2.794599448419831	0.0	n	17	b	n_17	53
9	E9.jpg	2.143834522911675	0.0	n	17	b	n_17	53
1	A11.jpg	19.56477776760221	0.0	y	22	a	y_22	54
2	B12.jpg	30.3191222867772	1.0	y	22	a	y_22	54
3	C4.jpg	9.005370727711123	1.0	y	22	a	y_22	54
4	C12.jpg	27.49500328629801	0.0	y	22	a	y_22	54
5	D7.jpg	16.815033661259804	0.0	y	22	a	y_22	54
6	D12.jpg	18.068874902646712	0.0	y	22	a	y_22	54
7	E1.jpg	7.748708375238492	0.0	y	22	a	y_22	54
8	E5.jpg	6.804410934015322	0.0	y	22	a	y_22	54
9	E7.jpg	4.6496347791708095	0.0	y	22	a	y_22	54
1	A10.jpg	6.541659406553662	1.0	y	22	b	y_22	54
2	B4.jpg	4.610003881965895	1.0	y	22	b	y_22	54
3	B9.jpg	12.50773435037081	1.0	y	22	b	y_22	54
4	C6.jpg	6.61276177941545	1.0	y	22	b	y_22	54
5	C10.jpg	17.086156132816537	0.0	y	22	b	y_22	54
6	D8.jpg	11.37828336079292	1.0	y	22	b	y_22	54
7	E2.jpg	14.724375583004074	0.0	y	22	b	y_22	54
8	E4.jpg	7.775346844300658	0.0	y	22	b	y_22	54
9	E9.jpg	6.25140265383925	0.0	y	22	b	y_22	54
1	A11.jpg	36.321607879335716	0.0	low	16	a	low_16	55
2	B12.jpg	26.39776207522209	0.0	low	16	a	low_16	55
3	C4.jpg	9.634017769514683	0.0	low	16	a	low_16	55
4	C12.jpg	10.447074383809197	0.0	low	16	a	low_16	55
5	D7.jpg	7.214152803565412	0.0	low	16	a	low_16	55
6	D12.jpg	10.953527442416997	0.0	low	16	a	low_16	55
7	E1.jpg	7.1419138009141525	0.0	low	16	a	low_16	55
8	E5.jpg	14.65203000864676	0.0	low	16	a	low_16	55
9	E7.jpg	12.78330527890648	0.0	low	16	a	low_16	55
1	A10.jpg	7.94556981824462	1.0	low	16	b	low_16	55
2	B4.jpg	13.943984209558039	1.0	low	16	b	low_16	55
3	B9.jpg	6.91229189139267	0.0	low	16	b	low_16	55
4	C6.jpg	5.094881640571657	0.0	low	16	b	low_16	55
5	C10.jpg	5.296687929680047	0.0	low	16	b	low_16	55
6	D8.jpg	12.017880949274511	0.0	low	16	b	low_16	55
7	E2.jpg	10.431834629887817	0.0	low	16	b	low_16	55
8	E4.jpg	7.540948253155875	0.0	low	16	b	low_16	55
9	E9.jpg	4.562455071718432	0.0	low	16	b	low_16	55
1	A11.jpg	36.81417906153547	0.0	y	23	a	y_23	56
2	B12.jpg	33.599421676281054	0.0	y	23	a	y_23	56
3	C4.jpg	21.71719637802016	1.0	y	23	a	y_23	56
4	C12.jpg	16.287857471081225	0.0	y	23	a	y_23	56
5	D7.jpg	16.841394962846607	0.0	y	23	a	y_23	56
6	D12.jpg	29.51849606657197	0.0	y	23	a	y_23	56
7	E1.jpg	16.3913596685652	1.0	y	23	a	y_23	56
8	E5.jpg	13.087922872880881	0.0	y	23	a	y_23	56
9	E7.jpg	23.792942521786248	0.0	y	23	a	y_23	56
1	A10.jpg	18.057642731120726	1.0	y	23	b	y_23	56
2	B4.jpg	9.275756517285117	0.0	y	23	b	y_23	56
3	B9.jpg	13.09591534559695	0.0	y	23	b	y_23	56
4	C6.jpg	14.006233836962563	0.0	y	23	b	y_23	56
5	C10.jpg	8.877621643699968	0.0	y	23	b	y_23	56
6	D8.jpg	9.046962058040664	0.0	y	23	b	y_23	56
7	E2.jpg	13.713555515754704	0.0	y	23	b	y_23	56
8	E4.jpg	18.102851015995842	0.0	y	23	b	y_23	56
9	E9.jpg	13.588283919989408	0.0	y	23	b	y_23	56
1	A11.jpg	38.45813862644263	0.0	low	17	a	low_17	57
2	B12.jpg	22.652547681914253	0.0	low	17	a	low_17	57
3	C4.jpg	16.384534559359054	0.0	low	17	a	low_17	57
4	C12.jpg	36.935330162913495	1.0	low	17	a	low_17	57
5	D7.jpg	9.91711605260025	0.0	low	17	a	low_17	57
6	D12.jpg	13.095752026491027	0.0	low	17	a	low_17	57
7	E1.jpg	20.19572479589169	0.0	low	17	a	low_17	57
8	E5.jpg	8.780961434663368	0.0	low	17	a	low_17	57
9	E7.jpg	8.521638196102685	0.0	low	17	a	low_17	57
1	A10.jpg	16.41015117845291	0.0	low	17	b	low_17	57
2	B4.jpg	9.173942342446935	0.0	low	17	b	low_17	57
3	B9.jpg	8.095220786672144	0.0	low	17	b	low_17	57
4	C6.jpg	18.831038182811426	0.0	low	17	b	low_17	57
5	C10.jpg	5.5293908125904645	0.0	low	17	b	low_17	57
6	D8.jpg	17.235323841524405	0.0	low	17	b	low_17	57
7	E2.jpg	14.977310265125196	0.0	low	17	b	low_17	57
8	E4.jpg	7.637497102696216	0.0	low	17	b	low_17	57
9	E9.jpg	8.504336635043726	0.0	low	17	b	low_17	57
1	A11.jpg	11.111358968997592	1.0	y	24	a	y_24	58
2	B12.jpg	44.20996413016837	0.0	y	24	a	y_24	58
3	C4.jpg	15.28345271033504	1.0	y	24	a	y_24	58
4	C12.jpg	79.60774686240256	0.0	y	24	a	y_24	58
5	D7.jpg	20.34588939513924	1.0	y	24	a	y_24	58
6	D12.jpg	70.99222185482542	0.0	y	24	a	y_24	58
7	E1.jpg	9.167913114937619	1.0	y	24	a	y_24	58
8	E5.jpg	146.7039243670097	0.0	y	24	a	y_24	58
9	E7.jpg	51.789800033389845	1.0	y	24	a	y_24	58
1	A10.jpg	7.463436842028386	1.0	y	24	b	y_24	58
2	B4.jpg	5.753780676972383	1.0	y	24	b	y_24	58
3	B9.jpg	7.604437453095669	1.0	y	24	b	y_24	58
4	C6.jpg	7.837810983981399	1.0	y	24	b	y_24	58
5	C10.jpg	45.50939496201499	1.0	y	24	b	y_24	58
6	D8.jpg	14.67423369365315	0.0	y	24	b	y_24	58
7	E2.jpg	20.9988840316837	1.0	y	24	b	y_24	58
8	E4.jpg	31.72158495055555	1.0	y	24	b	y_24	58
9	E9.jpg	21.002260301838763	1.0	y	24	b	y_24	58
1	A11.jpg	16.16116856325607	0.0	y	25	a	y_25	59
2	B12.jpg	27.896769699629655	0.0	y	25	a	y_25	59
3	C4.jpg	29.05842532632596	0.0	y	25	a	y_25	59
4	C12.jpg	27.408595980875358	0.0	y	25	a	y_25	59
5	D7.jpg	31.407601593450643	0.0	y	25	a	y_25	59
6	D12.jpg	31.629948485544446	0.0	y	25	a	y_25	59
7	E1.jpg	12.801386307357461	1.0	y	25	a	y_25	59
8	E5.jpg	22.68962712902885	0.0	y	25	a	y_25	59
9	E7.jpg	25.43472762334568	0.0	y	25	a	y_25	59
1	A10.jpg	12.099363778445875	1.0	y	25	b	y_25	59
2	B4.jpg	8.556721212098639	1.0	y	25	b	y_25	59
3	B9.jpg	12.118458124092285	1.0	y	25	b	y_25	59
4	C6.jpg	13.666537809615875	0.0	y	25	b	y_25	59
5	C10.jpg	19.22187765793024	0.0	y	25	b	y_25	59
6	D8.jpg	22.31617873202231	1.0	y	25	b	y_25	59
7	E2.jpg	3.5808215325805577	0.0	y	25	b	y_25	59
8	E4.jpg	23.043941469723908	0.0	y	25	b	y_25	59
9	E9.jpg	16.975693021985535	0.0	y	25	b	y_25	59
1	A11.jpg	21.50305913930788	0.0	low	18	a	low_18	60
2	B12.jpg	20.63424007365211	0.0	low	18	a	low_18	60
3	C4.jpg	13.241607779398693	0.0	low	18	a	low_18	60
4	C12.jpg	10.638129692595612	0.0	low	18	a	low_18	60
5	D7.jpg	11.209345296778338	0.0	low	18	a	low_18	60
6	D12.jpg	18.665040150315694	0.0	low	18	a	low_18	60
7	E1.jpg	5.934095697026351	0.0	low	18	a	low_18	60
8	E5.jpg	12.763403463175564	1.0	low	18	a	low_18	60
9	E7.jpg	7.671828242468108	1.0	low	18	a	low_18	60
1	A10.jpg	6.447428552210113	1.0	low	18	b	low_18	60
2	B4.jpg	4.296476570101731	1.0	low	18	b	low_18	60
3	B9.jpg	6.3712849762814585	0.0	low	18	b	low_18	60
4	C6.jpg	7.438849833315544	0.0	low	18	b	low_18	60
5	C10.jpg	7.392029745718901	0.0	low	18	b	low_18	60
6	D8.jpg	11.22235985884072	0.0	low	18	b	low_18	60
7	E2.jpg	8.820514285505851	0.0	low	18	b	low_18	60
8	E4.jpg	10.141468427389556	0.0	low	18	b	low_18	60
9	E9.jpg	7.7933059978095125	0.0	low	18	b	low_18	60
1	A11.jpg	27.33943599078157	0.0	n	18	a	n_18	61
2	B12.jpg	18.878454043873717	0.0	n	18	a	n_18	61
3	C4.jpg	7.1643061602244416	0.0	n	18	a	n_18	61
4	C12.jpg	12.12626831972375	1.0	n	18	a	n_18	61
5	D7.jpg	4.293453930413306	0.0	n	18	a	n_18	61
6	D12.jpg	3.3306051627496345	0.0	n	18	a	n_18	61
7	E1.jpg	2.807111667245408	0.0	n	18	a	n_18	61
8	E5.jpg	1.4824988086711528	1.0	n	18	a	n_18	61
9	E7.jpg	1.0674296305423925	1.0	n	18	a	n_18	61
1	A10.jpg	6.9773712311052805	1.0	n	18	b	n_18	61
2	B4.jpg	6.836083655613037	1.0	n	18	b	n_18	61
3	B9.jpg	2.7909480872294807	0.0	n	18	b	n_18	61
4	C6.jpg	4.222543106663578	0.0	n	18	b	n_18	61
5	C10.jpg	1.6137249213079483	0.0	n	18	b	n_18	61
6	D8.jpg	2.9267539281445356	0.0	n	18	b	n_18	61
7	E2.jpg	3.743101637388463	0.0	n	18	b	n_18	61
8	E4.jpg	2.113010123866843	0.0	n	18	b	n_18	61
9	E9.jpg	1.208712748679318	0.0	n	18	b	n_18	61
1	A11.jpg	9.428072899613909	0.0	low	19	a	low_19	62
2	B12.jpg	49.10207015712578	0.0	low	19	a	low_19	62
3	C4.jpg	42.90587203667025	0.0	low	19	a	low_19	62
4	C12.jpg	40.54293849824461	0.0	low	19	a	low_19	62
5	D7.jpg	14.84065892653956	0.0	low	19	a	low_19	62
6	D12.jpg	12.347978711678875	0.0	low	19	a	low_19	62
7	E1.jpg	19.624734990064155	0.0	low	19	a	low_19	62
8	E5.jpg	12.36110035042907	0.0	low	19	a	low_19	62
9	E7.jpg	10.65708970464766	0.0	low	19	a	low_19	62
1	A10.jpg	24.192404507276024	0.0	low	19	b	low_19	62
2	B4.jpg	9.856643401981957	0.0	low	19	b	low_19	62
3	B9.jpg	11.942277270089676	0.0	low	19	b	low_19	62
4	C6.jpg	20.872093805412987	0.0	low	19	b	low_19	62
5	C10.jpg	8.732542166565622	0.0	low	19	b	low_19	62
6	D8.jpg	11.601806362831779	0.0	low	19	b	low_19	62
7	E2.jpg	12.638675971459918	0.0	low	19	b	low_19	62
8	E4.jpg	16.461947977009803	0.0	low	19	b	low_19	62
9	E9.jpg	11.555404906006515	0.0	low	19	b	low_19	62
1	A11.jpg	20.182234259686087	0.0	n	192	a	n_192	63
2	B12.jpg	22.075862764810157	0.0	n	192	a	n_192	63
3	C4.jpg	10.28343445370092	0.0	n	192	a	n_192	63
4	C12.jpg	14.126555452497088	1.0	n	192	a	n_192	63
5	D7.jpg	17.94312298432942	0.0	n	192	a	n_192	63
6	D12.jpg	11.105839858241325	0.0	n	192	a	n_192	63
7	E1.jpg	9.840049500557598	0.0	n	192	a	n_192	63
8	E5.jpg	8.23127044542025	0.0	n	192	a	n_192	63
9	E7.jpg	8.160964336987945	0.0	n	192	a	n_192	63
1	A10.jpg	15.792887009791231	0.0	n	192	b	n_192	63
2	B4.jpg	10.010165929790674	0.0	n	192	b	n_192	63
3	B9.jpg	7.986256463619611	0.0	n	192	b	n_192	63
4	C6.jpg	8.353597927913597	0.0	n	192	b	n_192	63
5	C10.jpg	8.451600603115821	0.0	n	192	b	n_192	63
6	D8.jpg	11.560768458063647	0.0	n	192	b	n_192	63
7	E2.jpg	10.597046985413726	0.0	n	192	b	n_192	63
8	E4.jpg	11.33705965230456	0.0	n	192	b	n_192	63
9	E9.jpg	12.15382249576669	0.0	n	192	b	n_192	63
1	A11.jpg	80.49786109453089	1.0	low	20	a	low_20	64
2	B12.jpg	24.535936326787123	0.0	low	20	a	low_20	64
3	C4.jpg	34.804662842287144	0.0	low	20	a	low_20	64
4	C12.jpg	24.970543602510592	0.0	low	20	a	low_20	64
5	D7.jpg	8.447598740767717	0.0	low	20	a	low_20	64
6	D12.jpg	23.02297302389889	0.0	low	20	a	low_20	64
7	E1.jpg	5.425804070018785	0.0	low	20	a	low_20	64
8	E5.jpg	14.45727274458477	0.0	low	20	a	low_20	64
9	E7.jpg	6.385668745804651	0.0	low	20	a	low_20	64
1	A10.jpg	13.46923213759692	0.0	low	20	b	low_20	64
2	B4.jpg	8.967449412464703	0.0	low	20	b	low_20	64
3	B9.jpg	4.358044306565716	0.0	low	20	b	low_20	64
4	C6.jpg	4.6539077926499886	0.0	low	20	b	low_20	64
5	C10.jpg	8.560581250651012	0.0	low	20	b	low_20	64
6	D8.jpg	5.164146052577053	0.0	low	20	b	low_20	64
7	E2.jpg	6.273418046714141	0.0	low	20	b	low_20	64
8	E4.jpg	15.614569923387535	0.0	low	20	b	low_20	64
9	E9.jpg	9.485693828355581	0.0	low	20	b	low_20	64
1	A11.jpg	25.015824138953576	0.0	low	21	a	low_21	65
2	B12.jpg	23.604797691234133	1.0	low	21	a	low_21	65
3	C4.jpg	30.260410841669003	0.0	low	21	a	low_21	65
4	C12.jpg	13.919351636186548	0.0	low	21	a	low_21	65
5	D7.jpg	18.637204535839373	0.0	low	21	a	low_21	65
6	D12.jpg	13.38200397761193	0.0	low	21	a	low_21	65
7	E1.jpg	7.377008864533309	0.0	low	21	a	low_21	65
8	E5.jpg	8.343944352324797	0.0	low	21	a	low_21	65
9	E7.jpg	13.935667708885374	0.0	low	21	a	low_21	65
1	A10.jpg	9.693685742674461	0.0	low	21	b	low_21	65
2	B4.jpg	5.644754138484132	0.0	low	21	b	low_21	65
3	B9.jpg	9.330093621394553	0.0	low	21	b	low_21	65
4	C6.jpg	11.672898908020215	0.0	low	21	b	low_21	65
5	C10.jpg	8.348617317688877	0.0	low	21	b	low_21	65
6	D8.jpg	10.270602055586096	0.0	low	21	b	low_21	65
7	E2.jpg	11.194520490214927	1.0	low	21	b	low_21	65
8	E4.jpg	9.38100106491038	0.0	low	21	b	low_21	65
9	E9.jpg	6.120860908366012	0.0	low	21	b	low_21	65
1	A11.jpg	30.08488219619494	0.0	y	26	a	y_26	66
2	B12.jpg	21.68549844559925	0.0	y	26	a	y_26	66
3	C4.jpg	20.697305570233308	0.0	y	26	a	y_26	66
4	C12.jpg	14.105871469370642	1.0	y	26	a	y_26	66
5	D7.jpg	15.124401904181466	0.0	y	26	a	y_26	66
6	D12.jpg	16.32454316177109	1.0	y	26	a	y_26	66
7	E1.jpg	11.661922691657992	0.0	y	26	a	y_26	66
8	E5.jpg	10.95730989791832	0.0	y	26	a	y_26	66
9	E7.jpg	12.413358364750819	0.0	y	26	a	y_26	66
1	A10.jpg	24.323136664084128	0.0	y	26	b	y_26	66
2	B4.jpg	9.415187095393776	0.0	y	26	b	y_26	66
3	B9.jpg	11.908640458507762	1.0	y	26	b	y_26	66
4	C6.jpg	7.240766794498086	0.0	y	26	b	y_26	66
5	C10.jpg	10.572254108059044	0.0	y	26	b	y_26	66
6	D8.jpg	13.87633315395851	0.0	y	26	b	y_26	66
7	E2.jpg	6.972978306464938	0.0	y	26	b	y_26	66
8	E4.jpg	10.136651927683943	0.0	y	26	b	y_26	66
9	E9.jpg	8.750370770781728	0.0	y	26	b	y_26	66
1	A11.jpg	18.06421182641316	0.0	low	22	a	low_22	67
2	B12.jpg	18.829404513759986	0.0	low	22	a	low_22	67
3	C4.jpg	10.227369205035755	0.0	low	22	a	low_22	67
4	C12.jpg	6.115357528388812	0.0	low	22	a	low_22	67
5	D7.jpg	7.667932825248499	0.0	low	22	a	low_22	67
6	D12.jpg	5.689189134430307	0.0	low	22	a	low_22	67
7	E1.jpg	2.5692040625135637	0.0	low	22	a	low_22	67
8	E5.jpg	2.139021213761225	0.0	low	22	a	low_22	67
9	E7.jpg	7.750919835710193	0.0	low	22	a	low_22	67
1	A10.jpg	9.823522427783246	0.0	low	22	b	low_22	67
2	B4.jpg	4.069973563839085	0.0	low	22	b	low_22	67
3	B9.jpg	3.4741530217615946	0.0	low	22	b	low_22	67
4	C6.jpg	4.292780870011484	0.0	low	22	b	low_22	67
5	C10.jpg	3.138333970870008	0.0	low	22	b	low_22	67
6	D8.jpg	2.76672196486652	0.0	low	22	b	low_22	67
7	E2.jpg	1.8850703775624424	0.0	low	22	b	low_22	67
8	E4.jpg	3.195742254740253	1.0	low	22	b	low_22	67
9	E9.jpg	2.9833080209682517	0.0	low	22	b	low_22	67
1	A11.jpg	29.882179103678933	1.0	y	27	a	y_27	68
2	B12.jpg	83.17256268888104	1.0	y	27	a	y_27	68
3	C4.jpg	38.65088527454553	1.0	y	27	a	y_27	68
4	C12.jpg	59.995746046513894	0.0	y	27	a	y_27	68
5	D7.jpg	65.4201915697322	1.0	y	27	a	y_27	68
6	D12.jpg	77.40359961131708	0.0	y	27	a	y_27	68
7	E1.jpg	23.41710787893135	1.0	y	27	a	y_27	68
8	E5.jpg	131.84941377457562	0.0	y	27	a	y_27	68
9	E7.jpg	46.346563893182065	1.0	y	27	a	y_27	68
1	A10.jpg	40.53049206952528	1.0	y	27	b	y_27	68
2	B4.jpg	13.514024512302965	1.0	y	27	b	y_27	68
3	B9.jpg	6.008098639204945	1.0	y	27	b	y_27	68
4	C6.jpg	41.17443235371047	1.0	y	27	b	y_27	68
5	C10.jpg	46.44595072091943	0.0	y	27	b	y_27	68
6	D8.jpg	14.436630356646676	1.0	y	27	b	y_27	68
7	E2.jpg	47.54916724139729	1.0	y	27	b	y_27	68
8	E4.jpg	36.012417021973306	1.0	y	27	b	y_27	68
9	E9.jpg	30.299940595391487	0.0	y	27	b	y_27	68
1	A11.jpg	26.076843872857356	0.0	y	28	a	y_28	69
2	B12.jpg	33.161114537433605	0.0	y	28	a	y_28	69
3	C4.jpg	20.761373389166693	0.0	y	28	a	y_28	69
4	C12.jpg	9.36288759886338	1.0	y	28	a	y_28	69
5	D7.jpg	7.381672989380604	0.0	y	28	a	y_28	69
6	D12.jpg	11.377597735980089	0.0	y	28	a	y_28	69
7	E1.jpg	6.3234463425633285	0.0	y	28	a	y_28	69
8	E5.jpg	11.07993647839976	0.0	y	28	a	y_28	69
9	E7.jpg	5.028608222148249	0.0	y	28	a	y_28	69
1	A10.jpg	9.899715214469325	0.0	y	28	b	y_28	69
2	B4.jpg	5.922180367952024	0.0	y	28	b	y_28	69
3	B9.jpg	3.667157517844316	0.0	y	28	b	y_28	69
4	C6.jpg	8.743089655576114	0.0	y	28	b	y_28	69
5	C10.jpg	4.6153843348511145	0.0	y	28	b	y_28	69
6	D8.jpg	5.628349208331201	0.0	y	28	b	y_28	69
7	E2.jpg	4.573281217202748	0.0	y	28	b	y_28	69
8	E4.jpg	9.545919843489173	0.0	y	28	b	y_28	69
9	E9.jpg	7.183713412070575	0.0	y	28	b	y_28	69
1	A11.jpg	31.536396466195587	0.0	low	23	a	low_23	70
2	B12.jpg	27.933772370941373	0.0	low	23	a	low_23	70
3	C4.jpg	34.02489401585626	1.0	low	23	a	low_23	70
4	C12.jpg	18.909852493412476	0.0	low	23	a	low_23	70
5	D7.jpg	21.442916871637863	1.0	low	23	a	low_23	70
6	D12.jpg	20.781597295104802	0.0	low	23	a	low_23	70
7	E1.jpg	11.978843287725795	0.0	low	23	a	low_23	70
8	E5.jpg	13.539246752804502	0.0	low	23	a	low_23	70
9	E7.jpg	18.301339804897	1.0	low	23	a	low_23	70
1	A10.jpg	19.8616751937534	1.0	low	23	b	low_23	70
2	B4.jpg	7.143273299289831	1.0	low	23	b	low_23	70
3	B9.jpg	8.228154218578311	1.0	low	23	b	low_23	70
4	C6.jpg	12.488713934798398	1.0	low	23	b	low_23	70
5	C10.jpg	12.359144217046378	1.0	low	23	b	low_23	70
6	D8.jpg	8.790357651402699	1.0	low	23	b	low_23	70
7	E2.jpg	17.386030678063435	1.0	low	23	b	low_23	70
8	E4.jpg	13.060198020764801	0.0	low	23	b	low_23	70
9	E9.jpg	18.74891057782952	0.0	low	23	b	low_23	70
1	A11.jpg	36.42342194858611	0.0	low	24	a	low_24	71
2	B12.jpg	21.469375424969254	0.0	low	24	a	low_24	71
