	trialNo	RT	ACC	literate	number	visual_noise	learn_trial	category	item	trial	pp	subject
12	2.0	16.049364376216545	0.0	n	32	no_noise	learn	bikes	bikes_2.0	1	n_32	91
13	3.0	7.397735727032341	1.0	n	32	no_noise	learn	bikes	bikes_3.0	2	n_32	91
18	4.0	4.597095321685629	1.0	n	32	no_noise	learn	bikes	bikes_4.0	3	n_32	91
19	5.0	10.955943969799593	1.0	n	32	no_noise	learn	bikes	bikes_5.0	4	n_32	91
20	6.0	3.6746972621904206	1.0	n	32	no_noise	learn	bikes	bikes_6.0	5	n_32	91
25	7.0	5.340810807306298	1.0	n	32	no_noise	learn	bikes	bikes_7.0	6	n_32	91
26	8.0	4.459916719750254	1.0	n	32	no_noise	learn	bikes	bikes_8.0	7	n_32	91
27	9.0	5.037078189099702	1.0	n	32	no_noise	learn	bikes	bikes_9.0	8	n_32	91
32	10.0	12.77743563934382	1.0	n	32	no_noise	learn	bikes	bikes_10.0	9	n_32	91
33	11.0	12.271530003094995	0.0	n	32	no_noise	learn	bikes	bikes_11.0	10	n_32	91
34	12.0	5.949171979064887	1.0	n	32	no_noise	learn	bikes	bikes_12.0	11	n_32	91
39	13.0	7.016929166403315	1.0	n	32	no_noise	learn	bikes	bikes_13.0	12	n_32	91
40	14.0	3.931333099928452	1.0	n	32	no_noise	learn	bikes	bikes_14.0	13	n_32	91
41	15.0	10.559250056325254	1.0	n	32	no_noise	learn	bikes	bikes_15.0	14	n_32	91
46	16.0	3.667853142784225	1.0	n	32	no_noise	learn	bikes	bikes_16.0	15	n_32	91
47	17.0	3.1438934570378483	1.0	n	32	no_noise	learn	bikes	bikes_17.0	16	n_32	91
48	18.0	2.0858947115912088	1.0	n	32	no_noise	learn	bikes	bikes_18.0	17	n_32	91
51	19.0	18.379832013135452	1.0	n	32	no_noise	no_learn	bikes	bikes_19.0	18	n_32	91
52	32.0	15.835211515302035	0.0	n	32	no_noise	no_learn	bikes	bikes_32.0	19	n_32	91
53	33.0	30.420808797428432	1.0	n	32	no_noise	no_learn	bikes	bikes_33.0	20	n_32	91
54	47.0	4.198602243606729	0.0	n	32	no_noise	no_learn	bikes	bikes_47.0	21	n_32	91
55	44.0	5.346726168768328	0.0	n	32	no_noise	no_learn	bikes	bikes_44.0	22	n_32	91
56	39.0	5.344887292872954	1.0	n	32	no_noise	no_learn	bikes	bikes_39.0	23	n_32	91
57	37.0	8.841519532281383	0.0	n	32	no_noise	no_learn	bikes	bikes_37.0	24	n_32	91
58	46.0	2.071793556397097	0.0	n	32	no_noise	no_learn	bikes	bikes_46.0	25	n_32	91
59	48.0	6.68913636857269	1.0	n	32	no_noise	no_learn	bikes	bikes_48.0	26	n_32	91
60	34.0	5.822894531674137	1.0	n	32	no_noise	no_learn	bikes	bikes_34.0	27	n_32	91
61	41.0	4.65937437697812	0.0	n	32	no_noise	no_learn	bikes	bikes_41.0	28	n_32	91
62	45.0	4.205499851690547	0.0	n	32	no_noise	no_learn	bikes	bikes_45.0	29	n_32	91
63	25.0	3.7191406800839104	1.0	n	32	no_noise	no_learn	bikes	bikes_25.0	30	n_32	91
64	43.0	3.1584269790400867	0.0	n	32	no_noise	no_learn	bikes	bikes_43.0	31	n_32	91
65	31.0	6.804094477213766	1.0	n	32	no_noise	no_learn	bikes	bikes_31.0	32	n_32	91
66	28.0	4.9280309845325965	1.0	n	32	no_noise	no_learn	bikes	bikes_28.0	33	n_32	91
67	40.0	3.7749390958460936	0.0	n	32	no_noise	no_learn	bikes	bikes_40.0	34	n_32	91
68	38.0	4.823689973141882	0.0	n	32	no_noise	no_learn	bikes	bikes_38.0	35	n_32	91
69	36.0	3.488786828170305	1.0	n	32	no_noise	no_learn	bikes	bikes_36.0	36	n_32	91
70	30.0	4.176899617960771	0.0	n	32	no_noise	no_learn	bikes	bikes_30.0	37	n_32	91
71	23.0	4.183380257491081	1.0	n	32	no_noise	no_learn	bikes	bikes_23.0	38	n_32	91
72	21.0	4.841427547965394	1.0	n	32	no_noise	no_learn	bikes	bikes_21.0	39	n_32	91
73	20.0	3.5836015871545897	0.0	n	32	no_noise	no_learn	bikes	bikes_20.0	40	n_32	91
74	35.0	3.0552700124644616	1.0	n	32	no_noise	no_learn	bikes	bikes_35.0	41	n_32	91
75	27.0	5.695028632650974	0.0	n	32	no_noise	no_learn	bikes	bikes_27.0	42	n_32	91
76	42.0	3.89642849617394	0.0	n	32	no_noise	no_learn	bikes	bikes_42.0	43	n_32	91
77	29.0	5.03405405274043	1.0	n	32	no_noise	no_learn	bikes	bikes_29.0	44	n_32	91
78	24.0	4.634850628815912	0.0	n	32	no_noise	no_learn	bikes	bikes_24.0	45	n_32	91
79	26.0	3.742265213070823	1.0	n	32	no_noise	no_learn	bikes	bikes_26.0	46	n_32	91
80	22.0	4.204918770149561	1.0	n	32	no_noise	no_learn	bikes	bikes_22.0	47	n_32	91
83	49.0	10.249671368807867	1.0	n	32	noise	no_learn	bikes	bikes_49.0	48	n_32	91
84	54.0	6.369029731600675	1.0	n	32	noise	no_learn	bikes	bikes_54.0	49	n_32	91
85	62.0	5.614259108878287	0.0	n	32	noise	no_learn	bikes	bikes_62.0	50	n_32	91
86	70.0	3.8448791885284654	1.0	n	32	noise	no_learn	bikes	bikes_70.0	51	n_32	91
87	59.0	3.262096545442547	0.0	n	32	noise	no_learn	bikes	bikes_59.0	52	n_32	91
88	71.0	4.7675941279158	1.0	n	32	noise	no_learn	bikes	bikes_71.0	53	n_32	91
89	72.0	2.3434349942372137	0.0	n	32	noise	no_learn	bikes	bikes_72.0	54	n_32	91
90	68.0	3.8408776681526433	0.0	n	32	noise	no_learn	bikes	bikes_68.0	55	n_32	91
91	67.0	2.09488891374167	1.0	n	32	noise	no_learn	bikes	bikes_67.0	56	n_32	91
92	65.0	2.192882602078498	0.0	n	32	noise	no_learn	bikes	bikes_65.0	57	n_32	91
93	58.0	2.23052242229096	1.0	n	32	noise	no_learn	bikes	bikes_58.0	58	n_32	91
94	61.0	4.9317982893353465	0.0	n	32	noise	no_learn	bikes	bikes_61.0	59	n_32	91
95	63.0	2.4749871546127906	1.0	n	32	noise	no_learn	bikes	bikes_63.0	60	n_32	91
96	56.0	3.375233202528761	0.0	n	32	noise	no_learn	bikes	bikes_56.0	61	n_32	91
97	50.0	1.96298259348805	0.0	n	32	noise	no_learn	bikes	bikes_50.0	62	n_32	91
98	57.0	2.4129151653369263	0.0	n	32	noise	no_learn	bikes	bikes_57.0	63	n_32	91
99	55.0	3.3888071700766886	1.0	n	32	noise	no_learn	bikes	bikes_55.0	64	n_32	91
100	69.0	3.662516431560107	1.0	n	32	noise	no_learn	bikes	bikes_69.0	65	n_32	91
101	66.0	2.2706292051416312	0.0	n	32	noise	no_learn	bikes	bikes_66.0	66	n_32	91
102	51.0	2.296852434464199	0.0	n	32	noise	no_learn	bikes	bikes_51.0	67	n_32	91
103	53.0	4.239621170494503	0.0	n	32	noise	no_learn	bikes	bikes_53.0	68	n_32	91
104	60.0	3.6853520446447874	0.0	n	32	noise	no_learn	bikes	bikes_60.0	69	n_32	91
105	52.0	2.496581182034788	1.0	n	32	noise	no_learn	bikes	bikes_52.0	70	n_32	91
106	64.0	2.9605776290900394	0.0	n	32	noise	no_learn	bikes	bikes_64.0	71	n_32	91
11	1.0	7.611176216017155	0.0	n	32	learn	learn	cars	cars_1.0	0	n_32	91
12	2.0	2.2664481735237128	0.0	n	32	learn	learn	cars	cars_2.0	1	n_32	91
13	3.0	2.4242069493138843	0.0	n	32	learn	learn	cars	cars_3.0	2	n_32	91
18	4.0	4.300458057583455	1.0	n	32	learn	learn	cars	cars_4.0	3	n_32	91
19	5.0	3.8154231359594633	0.0	n	32	learn	learn	cars	cars_5.0	4	n_32	91
20	6.0	1.9881372649124387	1.0	n	32	learn	learn	cars	cars_6.0	5	n_32	91
25	7.0	9.694490504139141	0.0	n	32	learn	learn	cars	cars_7.0	6	n_32	91
26	8.0	3.5803314839213263	0.0	n	32	learn	learn	cars	cars_8.0	7	n_32	91
27	9.0	4.5120418411124765	0.0	n	32	learn	learn	cars	cars_9.0	8	n_32	91
32	10.0	3.3223823370663013	0.0	n	32	learn	learn	cars	cars_10.0	9	n_32	91
33	11.0	4.178295996615816	0.0	n	32	learn	learn	cars	cars_11.0	10	n_32	91
34	12.0	3.488062299721605	1.0	n	32	learn	learn	cars	cars_12.0	11	n_32	91
39	13.0	4.237754739826413	1.0	n	32	learn	learn	cars	cars_13.0	12	n_32	91
40	14.0	2.2336413794892	0.0	n	32	learn	learn	cars	cars_14.0	13	n_32	91
41	15.0	3.578920517446022	0.0	n	32	learn	learn	cars	cars_15.0	14	n_32	91
46	16.0	5.243513687428276	0.0	n	32	learn	learn	cars	cars_16.0	15	n_32	91
47	17.0	1.906946315197274	1.0	n	32	learn	learn	cars	cars_17.0	16	n_32	91
48	18.0	1.906751810915921	0.0	n	32	learn	learn	cars	cars_18.0	17	n_32	91
51	19.0	8.546827310994559	0.0	n	32	no_noise	no_learn	cars	cars_19.0	18	n_32	91
52	32.0	5.400134207954579	1.0	n	32	no_noise	no_learn	cars	cars_32.0	19	n_32	91
53	33.0	3.772807247877609	0.0	n	32	no_noise	no_learn	cars	cars_33.0	20	n_32	91
54	47.0	3.955854011570409	0.0	n	32	no_noise	no_learn	cars	cars_47.0	21	n_32	91
55	44.0	2.3602583989377313	1.0	n	32	no_noise	no_learn	cars	cars_44.0	22	n_32	91
56	39.0	3.2413072794843174	0.0	n	32	no_noise	no_learn	cars	cars_39.0	23	n_32	91
57	37.0	4.410859498210812	0.0	n	32	no_noise	no_learn	cars	cars_37.0	24	n_32	91
58	46.0	1.7249903963511315	0.0	n	32	no_noise	no_learn	cars	cars_46.0	25	n_32	91
59	48.0	2.4751569406425915	0.0	n	32	no_noise	no_learn	cars	cars_48.0	26	n_32	91
60	34.0	2.545657043567189	0.0	n	32	no_noise	no_learn	cars	cars_34.0	27	n_32	91
61	41.0	2.555930921804247	0.0	n	32	no_noise	no_learn	cars	cars_41.0	28	n_32	91
62	45.0	1.8028285785139813	0.0	n	32	no_noise	no_learn	cars	cars_45.0	29	n_32	91
63	25.0	2.1193903749554006	0.0	n	32	no_noise	no_learn	cars	cars_25.0	30	n_32	91
64	43.0	1.9051143279957612	0.0	n	32	no_noise	no_learn	cars	cars_43.0	31	n_32	91
65	31.0	1.8661056839009689	0.0	n	32	no_noise	no_learn	cars	cars_31.0	32	n_32	91
66	28.0	1.4229621219119508	0.0	n	32	no_noise	no_learn	cars	cars_28.0	33	n_32	91
67	40.0	2.324487845913609	1.0	n	32	no_noise	no_learn	cars	cars_40.0	34	n_32	91
68	38.0	4.187794289029625	1.0	n	32	no_noise	no_learn	cars	cars_38.0	35	n_32	91
69	36.0	3.554835619568621	0.0	n	32	no_noise	no_learn	cars	cars_36.0	36	n_32	91
70	30.0	3.720078352807832	1.0	n	32	no_noise	no_learn	cars	cars_30.0	37	n_32	91
71	23.0	4.055684954932076	0.0	n	32	no_noise	no_learn	cars	cars_23.0	38	n_32	91
72	21.0	4.3406317012795625	0.0	n	32	no_noise	no_learn	cars	cars_21.0	39	n_32	91
73	20.0	3.315911017532926	0.0	n	32	no_noise	no_learn	cars	cars_20.0	40	n_32	91
74	35.0	4.4576094127105526	0.0	n	32	no_noise	no_learn	cars	cars_35.0	41	n_32	91
75	27.0	3.981956080932832	1.0	n	32	no_noise	no_learn	cars	cars_27.0	42	n_32	91
76	42.0	4.19162480772502	0.0	n	32	no_noise	no_learn	cars	cars_42.0	43	n_32	91
77	29.0	3.52229951065965	0.0	n	32	no_noise	no_learn	cars	cars_29.0	44	n_32	91
78	24.0	2.630332051226105	0.0	n	32	no_noise	no_learn	cars	cars_24.0	45	n_32	91
79	26.0	3.0500386577259637	1.0	n	32	no_noise	no_learn	cars	cars_26.0	46	n_32	91
80	22.0	4.9421600997166015	0.0	n	32	no_noise	no_learn	cars	cars_22.0	47	n_32	91
83	49.0	4.0887498723559474	1.0	n	32	noise	no_learn	cars	cars_49.0	48	n_32	91
84	54.0	4.459069005256424	0.0	n	32	noise	no_learn	cars	cars_54.0	49	n_32	91
85	62.0	2.4664909644661748	0.0	n	32	noise	no_learn	cars	cars_62.0	50	n_32	91
86	70.0	2.023623760643204	0.0	n	32	noise	no_learn	cars	cars_70.0	51	n_32	91
87	59.0	2.5187749309916403	0.0	n	32	noise	no_learn	cars	cars_59.0	52	n_32	91
88	71.0	2.635799242405483	0.0	n	32	noise	no_learn	cars	cars_71.0	53	n_32	91
89	72.0	2.0107342050359875	0.0	n	32	noise	no_learn	cars	cars_72.0	54	n_32	91
90	68.0	2.200625493352163	0.0	n	32	noise	no_learn	cars	cars_68.0	55	n_32	91
91	67.0	1.7211003107204306	0.0	n	32	noise	no_learn	cars	cars_67.0	56	n_32	91
92	65.0	1.937015056252676	0.0	n	32	noise	no_learn	cars	cars_65.0	57	n_32	91
93	58.0	3.0098350279522483	1.0	n	32	noise	no_learn	cars	cars_58.0	58	n_32	91
94	61.0	2.2151715770896767	0.0	n	32	noise	no_learn	cars	cars_61.0	59	n_32	91
95	63.0	1.829560760706045	0.0	n	32	noise	no_learn	cars	cars_63.0	60	n_32	91
96	56.0	1.3894445768155492	0.0	n	32	noise	no_learn	cars	cars_56.0	61	n_32	91
97	50.0	1.3815258212534898	1.0	n	32	noise	no_learn	cars	cars_50.0	62	n_32	91
98	57.0	1.4961557039187028	0.0	n	32	noise	no_learn	cars	cars_57.0	63	n_32	91
99	55.0	1.8843595055050173	0.0	n	32	noise	no_learn	cars	cars_55.0	64	n_32	91
100	69.0	1.5158743858928574	0.0	n	32	noise	no_learn	cars	cars_69.0	65	n_32	91
101	66.0	3.1287671021946157	1.0	n	32	noise	no_learn	cars	cars_66.0	66	n_32	91
102	51.0	3.2318041244634514	0.0	n	32	noise	no_learn	cars	cars_51.0	67	n_32	91
103	53.0	2.702949819516107	0.0	n	32	noise	no_learn	cars	cars_53.0	68	n_32	91
104	60.0	2.0905628143473223	0.0	n	32	noise	no_learn	cars	cars_60.0	69	n_32	91
105	52.0	2.073980108694741	1.0	n	32	noise	no_learn	cars	cars_52.0	70	n_32	91
106	64.0	1.7787643467163434	0.0	n	32	noise	no_learn	cars	cars_64.0	71	n_32	91
11	1.0	7.729073770611649	0.0	n	32	learn	learn	faces	faces_1.0	0	n_32	91
12	2.0	6.8274155405679275	0.0	n	32	learn	learn	faces	faces_2.0	1	n_32	91
13	3.0	2.520448073029911	0.0	n	32	learn	learn	faces	faces_3.0	2	n_32	91
18	4.0	7.544853902971226	1.0	n	32	learn	learn	faces	faces_4.0	3	n_32	91
19	5.0	4.1749533594947925	0.0	n	32	learn	learn	faces	faces_5.0	4	n_32	91
20	6.0	3.7855002731157583	0.0	n	32	learn	learn	faces	faces_6.0	5	n_32	91
25	7.0	5.658265297356593	0.0	n	32	learn	learn	faces	faces_7.0	6	n_32	91
26	8.0	3.276745554361696	0.0	n	32	learn	learn	faces	faces_8.0	7	n_32	91
27	9.0	2.504382829810311	0.0	n	32	learn	learn	faces	faces_9.0	8	n_32	91
32	10.0	10.747564644309023	0.0	n	32	learn	learn	faces	faces_10.0	9	n_32	91
33	11.0	3.2943773674824115	0.0	n	32	learn	learn	faces	faces_11.0	10	n_32	91
34	12.0	2.424499110953548	0.0	n	32	learn	learn	faces	faces_12.0	11	n_32	91
39	13.0	4.0574521073731376	0.0	n	32	learn	learn	faces	faces_13.0	12	n_32	91
40	14.0	2.9465092964937867	1.0	n	32	learn	learn	faces	faces_14.0	13	n_32	91
41	15.0	2.9238908798570264	1.0	n	32	learn	learn	faces	faces_15.0	14	n_32	91
46	16.0	2.4093172413458888	0.0	n	32	learn	learn	faces	faces_16.0	15	n_32	91
47	17.0	2.116507659416129	0.0	n	32	learn	learn	faces	faces_17.0	16	n_32	91
48	18.0	1.7017179590666274	0.0	n	32	learn	learn	faces	faces_18.0	17	n_32	91
51	19.0	7.247337722646988	1.0	n	32	no_noise	no_learn	faces	faces_19.0	18	n_32	91
52	32.0	5.811137153073106	0.0	n	32	no_noise	no_learn	faces	faces_32.0	19	n_32	91
53	33.0	4.223031981366148	0.0	n	32	no_noise	no_learn	faces	faces_33.0	20	n_32	91
54	47.0	4.294741252575477	1.0	n	32	no_noise	no_learn	faces	faces_47.0	21	n_32	91
55	44.0	2.4420989119107617	0.0	n	32	no_noise	no_learn	faces	faces_44.0	22	n_32	91
56	39.0	2.751192149158669	1.0	n	32	no_noise	no_learn	faces	faces_39.0	23	n_32	91
57	37.0	2.171396362445193	0.0	n	32	no_noise	no_learn	faces	faces_37.0	24	n_32	91
58	46.0	2.4573719554009585	0.0	n	32	no_noise	no_learn	faces	faces_46.0	25	n_32	91
59	48.0	2.977963070120495	1.0	n	32	no_noise	no_learn	faces	faces_48.0	26	n_32	91
60	34.0	1.1259086996906262	0.0	n	32	no_noise	no_learn	faces	faces_34.0	27	n_32	91
61	41.0	1.508325998901455	1.0	n	32	no_noise	no_learn	faces	faces_41.0	28	n_32	91
62	45.0	2.5178202391425657	1.0	n	32	no_noise	no_learn	faces	faces_45.0	29	n_32	91
63	25.0	1.6993271772726075	0.0	n	32	no_noise	no_learn	faces	faces_25.0	30	n_32	91
64	43.0	1.9264141676922009	1.0	n	32	no_noise	no_learn	faces	faces_43.0	31	n_32	91
65	31.0	1.7250686032812157	0.0	n	32	no_noise	no_learn	faces	faces_31.0	32	n_32	91
66	28.0	2.279448353439875	0.0	n	32	no_noise	no_learn	faces	faces_28.0	33	n_32	91
67	40.0	1.5235483902333726	1.0	n	32	no_noise	no_learn	faces	faces_40.0	34	n_32	91
68	38.0	2.976424054993004	1.0	n	32	no_noise	no_learn	faces	faces_38.0	35	n_32	91
69	36.0	1.5183729554764795	0.0	n	32	no_noise	no_learn	faces	faces_36.0	36	n_32	91
70	30.0	1.9304201454560823	0.0	n	32	no_noise	no_learn	faces	faces_30.0	37	n_32	91
71	23.0	1.6010927898887533	0.0	n	32	no_noise	no_learn	faces	faces_23.0	38	n_32	91
72	21.0	2.4724363120039925	1.0	n	32	no_noise	no_learn	faces	faces_21.0	39	n_32	91
73	20.0	2.186874040648036	0.0	n	32	no_noise	no_learn	faces	faces_20.0	40	n_32	91
74	35.0	3.0648696091921015	0.0	n	32	no_noise	no_learn	faces	faces_35.0	41	n_32	91
75	27.0	3.5109680153918816	0.0	n	32	no_noise	no_learn	faces	faces_27.0	42	n_32	91
76	42.0	4.484585130471714	0.0	n	32	no_noise	no_learn	faces	faces_42.0	43	n_32	91
77	29.0	3.4529802108108925	1.0	n	32	no_noise	no_learn	faces	faces_29.0	44	n_32	91
78	24.0	1.5896668790001058	1.0	n	32	no_noise	no_learn	faces	faces_24.0	45	n_32	91
79	26.0	3.089455355594509	1.0	n	32	no_noise	no_learn	faces	faces_26.0	46	n_32	91
80	22.0	1.0394008943958395	1.0	n	32	no_noise	no_learn	faces	faces_22.0	47	n_32	91
83	49.0	8.718686431543574	0.0	n	32	noise	no_learn	faces	faces_49.0	48	n_32	91
84	54.0	5.417661475023124	0.0	n	32	noise	no_learn	faces	faces_54.0	49	n_32	91
85	62.0	3.3854787155578383	0.0	n	32	noise	no_learn	faces	faces_62.0	50	n_32	91
86	70.0	4.245177104252434	0.0	n	32	noise	no_learn	faces	faces_70.0	51	n_32	91
87	59.0	2.496372089932265	1.0	n	32	noise	no_learn	faces	faces_59.0	52	n_32	91
88	71.0	3.0465067841469136	0.0	n	32	noise	no_learn	faces	faces_71.0	53	n_32	91
89	72.0	3.598304895186629	0.0	n	32	noise	no_learn	faces	faces_72.0	54	n_32	91
90	68.0	2.1465934195957743	1.0	n	32	noise	no_learn	faces	faces_68.0	55	n_32	91
91	67.0	1.298298654840437	0.0	n	32	noise	no_learn	faces	faces_67.0	56	n_32	91
92	65.0	1.5855506821426388	1.0	n	32	noise	no_learn	faces	faces_65.0	57	n_32	91
93	58.0	1.8624550816675765	0.0	n	32	noise	no_learn	faces	faces_58.0	58	n_32	91
94	61.0	1.9471296841084038	0.0	n	32	noise	no_learn	faces	faces_61.0	59	n_32	91
95	63.0	1.6668708961615266	0.0	n	32	noise	no_learn	faces	faces_63.0	60	n_32	91
96	56.0	2.056577243322863	0.0	n	32	noise	no_learn	faces	faces_56.0	61	n_32	91
97	50.0	1.4224876125090304	0.0	n	32	noise	no_learn	faces	faces_50.0	62	n_32	91
98	57.0	1.998056983270544	1.0	n	32	noise	no_learn	faces	faces_57.0	63	n_32	91
99	55.0	2.041533552798682	0.0	n	32	noise	no_learn	faces	faces_55.0	64	n_32	91
100	69.0	3.251214030889969	0.0	n	32	noise	no_learn	faces	faces_69.0	65	n_32	91
101	66.0	2.4237786346766366	0.0	n	32	noise	no_learn	faces	faces_66.0	66	n_32	91
102	51.0	1.8134201470775224	0.0	n	32	noise	no_learn	faces	faces_51.0	67	n_32	91
103	53.0	3.0399633359429568	0.0	n	32	noise	no_learn	faces	faces_53.0	68	n_32	91
104	60.0	4.055209229876709	1.0	n	32	noise	no_learn	faces	faces_60.0	69	n_32	91
105	52.0	1.8696375574800184	1.0	n	32	noise	no_learn	faces	faces_52.0	70	n_32	91
106	64.0	1.8043254510475892	0.0	n	32	noise	no_learn	faces	faces_64.0	71	n_32	91
11	1.0	13.068411613203352	0.0	n	33	no_noise	learn	bikes	bikes_1.0	0	n_33	92
12	2.0	6.6057941204599055	0.0	n	33	no_noise	learn	bikes	bikes_2.0	1	n_33	92
13	3.0	10.16567469483016	1.0	n	33	no_noise	learn	bikes	bikes_3.0	2	n_33	92
18	4.0	6.24386703687378	1.0	n	33	no_noise	learn	bikes	bikes_4.0	3	n_33	92
19	5.0	8.042252408205968	1.0	n	33	no_noise	learn	bikes	bikes_5.0	4	n_33	92
20	6.0	14.788566957289731	0.0	n	33	no_noise	learn	bikes	bikes_6.0	5	n_33	92
25	7.0	7.775416441771085	0.0	n	33	no_noise	learn	bikes	bikes_7.0	6	n_33	92
26	8.0	8.029902196763942	1.0	n	33	no_noise	learn	bikes	bikes_8.0	7	n_33	92
27	9.0	4.8053696959086665	1.0	n	33	no_noise	learn	bikes	bikes_9.0	8	n_33	92
32	10.0	2.9056354373842623	1.0	n	33	no_noise	learn	bikes	bikes_10.0	9	n_33	92
33	11.0	2.451684326033501	0.0	n	33	no_noise	learn	bikes	bikes_11.0	10	n_33	92
34	12.0	4.406981974316294	0.0	n	33	no_noise	learn	bikes	bikes_12.0	11	n_33	92
39	13.0	5.783668691132334	1.0	n	33	no_noise	learn	bikes	bikes_13.0	12	n_33	92
40	14.0	4.6271239462312215	1.0	n	33	no_noise	learn	bikes	bikes_14.0	13	n_33	92
41	15.0	6.879201900306724	0.0	n	33	no_noise	learn	bikes	bikes_15.0	14	n_33	92
46	16.0	5.626571229899128	0.0	n	33	no_noise	learn	bikes	bikes_16.0	15	n_33	92
47	17.0	1.6110582977962622	1.0	n	33	no_noise	learn	bikes	bikes_17.0	16	n_33	92
48	18.0	3.86127630467854	0.0	n	33	no_noise	learn	bikes	bikes_18.0	17	n_33	92
51	19.0	9.948581172309787	1.0	n	33	no_noise	no_learn	bikes	bikes_19.0	18	n_33	92
52	44.0	5.13762231482724	0.0	n	33	no_noise	no_learn	bikes	bikes_44.0	19	n_33	92
53	22.0	5.418721118139728	0.0	n	33	no_noise	no_learn	bikes	bikes_22.0	20	n_33	92
54	31.0	9.431107393918863	1.0	n	33	no_noise	no_learn	bikes	bikes_31.0	21	n_33	92
55	39.0	4.801604417192722	0.0	n	33	no_noise	no_learn	bikes	bikes_39.0	22	n_33	92
56	20.0	13.994730960057495	0.0	n	33	no_noise	no_learn	bikes	bikes_20.0	23	n_33	92
57	23.0	3.9954992519706134	0.0	n	33	no_noise	no_learn	bikes	bikes_23.0	24	n_33	92
58	34.0	11.149206665662858	0.0	n	33	no_noise	no_learn	bikes	bikes_34.0	25	n_33	92
59	29.0	25.63344857712036	0.0	n	33	no_noise	no_learn	bikes	bikes_29.0	26	n_33	92
60	26.0	21.993326071838965	1.0	n	33	no_noise	no_learn	bikes	bikes_26.0	27	n_33	92
61	33.0	8.219621267746334	1.0	n	33	no_noise	no_learn	bikes	bikes_33.0	28	n_33	92
62	21.0	17.382181057551858	0.0	n	33	no_noise	no_learn	bikes	bikes_21.0	29	n_33	92
63	32.0	11.560753412333725	0.0	n	33	no_noise	no_learn	bikes	bikes_32.0	30	n_33	92
64	41.0	7.947028785012662	1.0	n	33	no_noise	no_learn	bikes	bikes_41.0	31	n_33	92
65	24.0	6.410336362738235	1.0	n	33	no_noise	no_learn	bikes	bikes_24.0	32	n_33	92
66	45.0	5.888535674515879	0.0	n	33	no_noise	no_learn	bikes	bikes_45.0	33	n_33	92
67	43.0	17.30334320442489	0.0	n	33	no_noise	no_learn	bikes	bikes_43.0	34	n_33	92
68	48.0	7.689478371934456	0.0	n	33	no_noise	no_learn	bikes	bikes_48.0	35	n_33	92
69	30.0	4.672993728858273	0.0	n	33	no_noise	no_learn	bikes	bikes_30.0	36	n_33	92
70	42.0	6.10521587543917	1.0	n	33	no_noise	no_learn	bikes	bikes_42.0	37	n_33	92
71	47.0	4.5906154925905875	0.0	n	33	no_noise	no_learn	bikes	bikes_47.0	38	n_33	92
72	36.0	3.748086969348151	1.0	n	33	no_noise	no_learn	bikes	bikes_36.0	39	n_33	92
73	37.0	2.2394011375254195	0.0	n	33	no_noise	no_learn	bikes	bikes_37.0	40	n_33	92
74	46.0	1.8706222354048805	0.0	n	33	no_noise	no_learn	bikes	bikes_46.0	41	n_33	92
75	35.0	4.197012981539956	0.0	n	33	no_noise	no_learn	bikes	bikes_35.0	42	n_33	92
76	28.0	2.058233366236891	1.0	n	33	no_noise	no_learn	bikes	bikes_28.0	43	n_33	92
77	27.0	4.677931706304662	0.0	n	33	no_noise	no_learn	bikes	bikes_27.0	44	n_33	92
78	40.0	3.6433500607017777	1.0	n	33	no_noise	no_learn	bikes	bikes_40.0	45	n_33	92
79	25.0	4.637504801823526	0.0	n	33	no_noise	no_learn	bikes	bikes_25.0	46	n_33	92
80	38.0	6.844491800835385	0.0	n	33	no_noise	no_learn	bikes	bikes_38.0	47	n_33	92
83	49.0	4.761217224002394	1.0	n	33	noise	no_learn	bikes	bikes_49.0	48	n_33	92
84	66.0	3.2113183662295337	1.0	n	33	noise	no_learn	bikes	bikes_66.0	49	n_33	92
85	72.0	4.561416347760313	0.0	n	33	noise	no_learn	bikes	bikes_72.0	50	n_33	92
86	58.0	1.971139211576883	1.0	n	33	noise	no_learn	bikes	bikes_58.0	51	n_33	92
87	70.0	1.5066309751309743	1.0	n	33	noise	no_learn	bikes	bikes_70.0	52	n_33	92
88	65.0	1.337559749284992	0.0	n	33	noise	no_learn	bikes	bikes_65.0	53	n_33	92
89	50.0	1.7073861380031303	0.0	n	33	noise	no_learn	bikes	bikes_50.0	54	n_33	92
90	52.0	3.3854807416446424	1.0	n	33	noise	no_learn	bikes	bikes_52.0	55	n_33	92
91	54.0	3.2533479049452585	0.0	n	33	noise	no_learn	bikes	bikes_54.0	56	n_33	92
92	69.0	1.2735808076140531	0.0	n	33	noise	no_learn	bikes	bikes_69.0	57	n_33	92
93	62.0	3.4863765959489683	0.0	n	33	noise	no_learn	bikes	bikes_62.0	58	n_33	92
94	63.0	8.155428371366725	0.0	n	33	noise	no_learn	bikes	bikes_63.0	59	n_33	92
95	55.0	6.600133235431713	1.0	n	33	noise	no_learn	bikes	bikes_55.0	60	n_33	92
96	61.0	7.770338664371593	0.0	n	33	noise	no_learn	bikes	bikes_61.0	61	n_33	92
97	68.0	1.8106468401983875	0.0	n	33	noise	no_learn	bikes	bikes_68.0	62	n_33	92
98	64.0	5.2274820772418025	1.0	n	33	noise	no_learn	bikes	bikes_64.0	63	n_33	92
